iter	Passed	Remaining
4715	970994	58473
4716	971246	58270
4717	971441	58064
4718	971648	57858
4719	971830	57650
4720	972038	57445
4721	972265	57240
4722	972490	57035
4723	972694	56829
4724	972901	56623
4725	973134	56419
4726	973333	56213
4727	973528	56006
4728	973738	55801
4729	973955	55595
4730	974175	55390
4731	974374	55184
4732	974570	54977
4733	974746	54770
4734	974948	54564
4735	975136	54357
4736	975296	54148
4737	975493	53942
4738	975697	53736
4739	975900	53530
4740	976082	53323
4741	976262	53115
4742	976438	52908
4743	976679	52704
4744	976849	52496
4745	977037	52289
4746	977230	52083
4747	977411	51876
4748	977603	51669
4749	977782	51462
4750	977992	51256
4751	978185	51050
4752	978384	50843
4753	978571	50637
4754	978763	50430
4755	978950	50223
4756	979144	50017
4757	979327	49810
4758	979514	49603
4759	979699	49396
4760	979874	49189
4761	980084	48983
4762	980277	48777
4763	980467	48570
4764	980659	48364
4765	980852	48157
4766	981047	47951
4767	981238	47744
4768	981409	47537
4769	981600	47330
4770	981811	47125
4771	981991	46918
4772	982205	46712
4773	982421	46507
4774	982628	46301
4775	982832	46095
4776	983058	45891
4777	983300	45687
4778	983485	45480
4779	983680	45273
4780	983857	45066
4781	984066	44861
4782	984286	44656
4783	984455	44448
4784	984652	44242
4785	984828	44035
4786	985011	43828
4787	985233	43623
4788	985410	43416
4789	985598	43209
4790	985802	43004
4791	986001	42798
4792	986187	42591
4793	986389	42385
4794	986575	42178
4795	986758	41972
4796	986942	41765
4797	987135	41559
4798	987348	41353
4799	987569	41148
4800	987750	40941
4801	987938	40735
4802	988149	40529
4803	988335	40323
4804	988536	40117
4805	988745	39911
4806	988953	39706
4807	989146	39500
4808	989314	39292
4809	989490	39085
4810	989729	38881
4811	989938	38675
4812	990158	38470
4813	990351	38264
4814	990544	38058
4815	990718	37851
4816	990902	37644
4817	991104	37438
4818	991330	37234
4819	991512	37027
4820	991708	36821
4821	991930	36616
4822	992117	36409
4823	992325	36204
4824	992514	35997
4825	992692	35791
4826	992862	35584
4827	993060	35378
4828	993252	35172
4829	993458	34966
4830	993634	34759
4831	993828	34553
4832	994028	34347
4833	994209	34141
4834	994416	33935
4835	994597	33729
4836	994777	33522
4837	994965	33316
4838	995179	33110
4839	995370	32904
4840	995567	32698
4841	995738	32492
4842	995910	32285
4843	996144	32080
4844	996338	31874
4845	996527	31668
4846	996720	31462
4847	996919	31256
4848	997121	31050
4849	997320	30844
4850	997548	30640
4851	997769	30434
4852	997979	30229
4853	998203	30024
4854	998396	29818
4855	998567	29611
4856	998798	29406
4857	999027	29201
4858	999258	28996
4859	999461	28791
4860	999683	28585
4861	999914	28380
4862	1000092	28174
4863	1000262	27967
4864	1000491	27762
4865	1000734	27558
4866	1000954	27352
4867	1001171	27147
4868	1001375	26941
4869	1001572	26736
4870	1001768	26530
4871	1002010	26325
4872	1002188	26119
4873	1002417	25913
4874	1002588	25707
4875	1002773	25501
4876	1002956	25294
4877	1003137	25088
4878	1003315	24882
4879	1003504	24676
4880	1003702	24470
4881	1003895	24264
4882	1004095	24058
4883	1004270	23852
4884	1004465	23646
4885	1004670	23440
4886	1004862	23235
4887	1005052	23029
4888	1005264	22823
4889	1005446	22617
4890	1005650	22411
4891	1005830	22205
4892	1006053	22000
4893	1006295	21795
4894	1006481	21589
4895	1006654	21383
4896	1006826	21176
4897	1007017	20970
4898	1007218	20765
4899	1007411	20559
4900	1007598	20353
4901	1007809	20147
4902	1007999	19942
4903	1008201	19736
4904	1008377	19530
4905	1008546	19323
4906	1008731	19118
4907	1008912	18911
4908	1009141	18706
4909	1009339	18501
4910	1009520	18295
4911	1009744	18089
4912	1009942	17884
4913	1010115	17678
4914	1010345	17472
4915	1010545	17267
4916	1010748	17061
4917	1010952	16856
4918	1011141	16650
4919	1011324	16444
4920	1011504	16238
4921	1011682	16032
4922	1011887	15826
4923	1012060	15620
4924	1012238	15414
4925	1012406	15208
4926	1012594	15002
4927	1012771	14796
4928	1012973	14591
4929	1013156	14385
4930	1013367	14180
4931	1013550	13974
4932	1013766	13768
4933	1013962	13563
4934	1014145	13357
4935	1014334	13151
4936	1014518	12946
4937	1014704	12740
4938	1014908	12534
4939	1015079	12328
4940	1015286	12123
4941	1015476	11917
4942	1015685	11712
4943	1015856	11506
4944	1016041	11300
4945	1016254	11095
4946	1016490	10890
4947	1016671	10684
4948	1016841	10478
4949	1017072	10273
4950	1017251	10067
4951	1017434	9862
4952	1017636	9656
4953	1017824	9450
4954	1018013	9245
4955	1018198	9039
4956	1018386	8834
4957	1018616	8628
4958	1018820	8423
4959	1019022	8217
4960	1019232	8012
4961	1019412	7806
4962	1019627	7601
4963	1019811	7395
4964	1019992	7190
4965	1020183	6984
4966	1020346	6779
4967	1020534	6573
4968	1020740	6368
4969	1020969	6162
4970	1021156	5957
4971	1021336	5751
4972	1021513	5546
4973	1021720	5340
4974	1021921	5135
4975	1022125	4929
4976	1022329	4724
4977	1022531	4519
4978	1022705	4313
4979	1022901	4108
4980	1023082	3902
4981	1023306	3697
4982	1023498	3491
4983	1023719	3286
4984	1023902	3080
4985	1024084	2875
4986	1024293	2670
4987	1024470	2464
4988	1024663	2259
4989	1024874	2053
4990	1025061	1848
4991	1025289	1643
4992	1025468	1437
4993	1025665	1232
4994	1025955	1026
4995	1026130	821
4996	1026352	616
4997	1026541	410
4998	1026734	205
4999	1026969	0
