iter	MAE
2928	0.1999675955
2929	0.1999605634
2930	0.1999526115
2931	0.1999442924
2932	0.1999381492
2933	0.199933567
2934	0.1999308874
2935	0.1999252184
2936	0.1999185547
2937	0.1999163496
2938	0.1999099933
2939	0.1999038485
2940	0.1998946451
2941	0.1998882022
2942	0.1998802784
2943	0.1998703979
2944	0.1998610116
2945	0.1998552791
2946	0.1998429976
2947	0.1998374435
2948	0.1998324808
2949	0.1998268746
2950	0.1998212527
2951	0.1998155683
2952	0.1998078623
2953	0.1998051885
2954	0.1998006418
2955	0.1997911745
2956	0.1997847967
2957	0.199780701
2958	0.1997750134
2959	0.1997678592
2960	0.1997645754
2961	0.1997591618
2962	0.1997494415
2963	0.1997433518
2964	0.199735474
2965	0.1997300322
2966	0.1997218609
2967	0.199713763
2968	0.1997065976
2969	0.1997014642
2970	0.1996913642
2971	0.1996869028
2972	0.1996782148
2973	0.1996712579
2974	0.1996649711
2975	0.199658764
2976	0.1996511821
2977	0.1996473569
2978	0.1996414039
2979	0.1996317108
2980	0.1996239362
2981	0.1996120489
2982	0.1996055481
2983	0.1995967468
2984	0.1995919431
2985	0.199587823
2986	0.1995836044
2987	0.1995771473
2988	0.1995686877
2989	0.1995596287
2990	0.199551511
2991	0.1995459743
2992	0.199540277
2993	0.1995355479
2994	0.1995258983
2995	0.1995152124
2996	0.1995092634
2997	0.1995019035
2998	0.1994939909
2999	0.1994894125
3000	0.1994849628
3001	0.1994790301
3002	0.1994715724
3003	0.199468401
3004	0.1994630615
3005	0.1994573986
3006	0.1994492708
3007	0.1994460295
3008	0.1994358915
3009	0.1994314819
3010	0.1994255856
3011	0.1994206986
3012	0.19941171
3013	0.1994082633
3014	0.1994004575
3015	0.1993932077
3016	0.1993840077
3017	0.1993791462
3018	0.199371541
3019	0.1993641657
3020	0.1993595889
3021	0.1993558256
3022	0.1993488608
3023	0.1993437913
3024	0.1993398628
3025	0.1993305893
3026	0.1993262473
3027	0.1993188937
3028	0.1993162045
3029	0.1993131095
3030	0.1993056438
3031	0.1992966574
3032	0.199290831
3033	0.1992841231
3034	0.1992794855
3035	0.1992726127
3036	0.1992633758
3037	0.1992556999
3038	0.1992493355
3039	0.1992428531
3040	0.1992386027
3041	0.1992330982
3042	0.1992286221
3043	0.1992204927
3044	0.1992132986
3045	0.1992077646
3046	0.1992011913
3047	0.1991963518
3048	0.1991909834
3049	0.1991756231
3050	0.1991658522
3051	0.1991556621
3052	0.1991501717
3053	0.1991430232
3054	0.199135705
3055	0.1991285389
3056	0.1991242785
3057	0.1991225937
3058	0.1991173607
3059	0.1991116636
3060	0.1991054457
3061	0.1990961308
3062	0.1990914707
3063	0.19908138
3064	0.1990748812
3065	0.199070328
3066	0.1990624993
3067	0.1990542845
3068	0.1990494108
3069	0.199039094
3070	0.1990318913
3071	0.1990270032
3072	0.1990228527
3073	0.1990189914
3074	0.1990140082
3075	0.1990054302
3076	0.1989967119
3077	0.1989909029
3078	0.1989866621
3079	0.1989787513
3080	0.1989748773
3081	0.1989677667
3082	0.1989601197
3083	0.1989557842
3084	0.1989485069
3085	0.1989382805
3086	0.1989339989
3087	0.1989243867
3088	0.1989170387
3089	0.1989128916
3090	0.1989098134
3091	0.1989047619
3092	0.1989007445
3093	0.1988947521
3094	0.1988877302
3095	0.1988801719
3096	0.198870595
3097	0.1988636629
3098	0.1988533094
3099	0.1988457601
3100	0.1988389855
3101	0.1988341234
3102	0.1988238198
3103	0.198819747
3104	0.1988143917
3105	0.1988074934
3106	0.1988018419
3107	0.1987939951
3108	0.1987894341
3109	0.1987821815
3110	0.1987771153
3111	0.1987700179
3112	0.1987603518
3113	0.1987525645
3114	0.1987448791
3115	0.1987393029
3116	0.1987317513
3117	0.1987267709
3118	0.1987210181
3119	0.1987179874
3120	0.1987097425
3121	0.1986998255
3122	0.1986884408
3123	0.1986823282
3124	0.198678797
3125	0.1986725092
3126	0.1986691152
3127	0.1986635334
3128	0.1986595756
3129	0.1986519043
3130	0.1986438285
3131	0.1986363434
3132	0.1986284515
3133	0.1986253333
3134	0.1986183701
3135	0.1986114646
3136	0.1986051559
3137	0.1985965291
3138	0.1985877635
3139	0.1985856689
3140	0.1985778598
3141	0.1985727966
3142	0.1985679544
3143	0.1985629487
3144	0.1985572842
3145	0.19854752
3146	0.1985444365
3147	0.1985395761
3148	0.1985318642
3149	0.1985219634
3150	0.1985133745
3151	0.1985018198
3152	0.1984933316
3153	0.1984894918
3154	0.1984833343
3155	0.1984738755
3156	0.198468413
3157	0.1984642287
3158	0.1984606126
3159	0.1984523202
3160	0.1984452571
3161	0.1984403125
3162	0.1984340388
3163	0.1984262819
3164	0.1984232786
3165	0.198413963
3166	0.1984075511
3167	0.1984016984
3168	0.1983888254
3169	0.1983825665
3170	0.1983768388
3171	0.1983731173
3172	0.198368584
3173	0.1983637861
3174	0.1983590377
3175	0.1983525064
3176	0.1983464926
3177	0.1983428199
3178	0.1983301213
3179	0.1983223755
3180	0.1983108238
3181	0.198306527
3182	0.1982973378
3183	0.1982903351
3184	0.1982860425
3185	0.1982804841
3186	0.1982755457
3187	0.1982704965
3188	0.198266959
3189	0.1982614061
3190	0.1982511887
3191	0.1982448749
3192	0.1982372408
3193	0.1982334244
3194	0.1982275549
3195	0.198223983
3196	0.1982150963
3197	0.1982091711
3198	0.1982027685
3199	0.1981960268
3200	0.1981908329
3201	0.1981875725
3202	0.1981820312
3203	0.1981770702
3204	0.1981743245
3205	0.1981698372
3206	0.1981631805
3207	0.19815629
3208	0.1981472212
3209	0.1981355262
3210	0.1981307477
3211	0.1981261048
3212	0.1981215925
3213	0.198116347
3214	0.1981100174
3215	0.1981065205
3216	0.1981022532
3217	0.1980975198
3218	0.1980950247
3219	0.1980899623
3220	0.1980811153
3221	0.1980760359
3222	0.1980719863
3223	0.1980667706
3224	0.1980592835
3225	0.198051556
3226	0.1980472669
3227	0.198040322
3228	0.1980321198
3229	0.1980264372
3230	0.1980218225
3231	0.1980159166
3232	0.1980118842
3233	0.1980049553
3234	0.1979936626
3235	0.1979900813
3236	0.197984846
3237	0.1979784318
3238	0.1979730899
3239	0.1979678694
3240	0.197964934
3241	0.1979513508
3242	0.1979416206
3243	0.1979373529
3244	0.1979320223
3245	0.1979269302
3246	0.197920655
3247	0.1979140763
3248	0.1979065502
3249	0.1979013072
3250	0.1978939551
3251	0.1978821204
3252	0.1978775335
3253	0.1978711671
3254	0.1978666762
3255	0.1978591816
3256	0.1978543869
3257	0.1978477969
3258	0.1978439974
3259	0.1978400366
3260	0.1978360281
3261	0.1978267338
3262	0.1978219595
3263	0.197815713
3264	0.1978106689
3265	0.1978071633
3266	0.1978004984
3267	0.1977948697
3268	0.1977866012
3269	0.1977781046
3270	0.1977676548
3271	0.1977602246
3272	0.1977501552
3273	0.1977449418
3274	0.1977376917
3275	0.1977226821
3276	0.1977201149
3277	0.1977127949
3278	0.1977080166
3279	0.197702103
3280	0.1976970791
3281	0.197689776
3282	0.1976839308
3283	0.1976768835
3284	0.1976717064
3285	0.1976667253
3286	0.1976596373
3287	0.1976492575
3288	0.197644002
3289	0.1976380007
3290	0.1976326462
3291	0.1976290713
3292	0.1976241502
3293	0.1976154077
3294	0.1976094427
3295	0.1976036179
3296	0.1975944371
3297	0.1975897588
3298	0.1975831443
3299	0.197578507
3300	0.1975739204
3301	0.1975673242
3302	0.1975621582
3303	0.1975514487
3304	0.197545067
3305	0.1975396959
3306	0.197534231
3307	0.1975300156
3308	0.1975230891
3309	0.1975199351
3310	0.1975152767
3311	0.197507047
3312	0.1975021162
3313	0.1974994687
3314	0.1974972999
3315	0.1974918313
3316	0.1974825249
3317	0.1974765206
3318	0.1974694121
3319	0.197464367
3320	0.1974564913
3321	0.1974521035
3322	0.1974478369
3323	0.1974429933
3324	0.1974389595
3325	0.1974340828
3326	0.1974251102
3327	0.1974148939
3328	0.19740833
3329	0.1974002775
3330	0.1973937982
3331	0.1973869466
3332	0.1973810605
3333	0.1973748634
3334	0.1973681942
3335	0.1973636438
3336	0.1973566854
3337	0.1973507633
3338	0.1973467427
3339	0.1973419254
3340	0.1973355186
3341	0.1973301267
3342	0.197323634
3343	0.1973186275
3344	0.1973136295
3345	0.1973084569
3346	0.1973038647
3347	0.1972997526
3348	0.1972951739
3349	0.197289959
3350	0.1972826876
3351	0.1972750424
3352	0.1972700889
3353	0.1972674497
3354	0.1972635059
3355	0.1972582389
3356	0.1972530622
3357	0.1972480821
3358	0.1972396298
3359	0.1972360524
3360	0.1972331019
3361	0.1972303504
3362	0.1972259414
3363	0.1972216068
3364	0.1972164528
3365	0.1972083041
3366	0.1972053798
3367	0.19719962
3368	0.1971927806
3369	0.1971870406
3370	0.1971782292
3371	0.1971712853
3372	0.19716753
3373	0.1971592034
3374	0.1971513884
3375	0.1971479338
3376	0.1971425217
3377	0.1971379858
3378	0.1971343833
3379	0.1971308571
3380	0.1971267775
3381	0.1971231252
3382	0.1971178544
3383	0.1971147207
3384	0.1971064799
3385	0.1971020762
3386	0.1970990057
3387	0.1970930416
3388	0.1970870891
3389	0.1970815166
3390	0.1970786596
3391	0.1970699056
3392	0.1970618363
3393	0.1970574798
3394	0.1970494717
3395	0.1970426068
3396	0.1970330755
3397	0.1970256837
3398	0.1970197815
3399	0.1970169271
3400	0.1970111614
3401	0.1970045764
3402	0.1970009157
3403	0.1969906258
3404	0.1969884461
3405	0.1969829844
3406	0.1969761869
3407	0.1969670356
3408	0.1969611308
3409	0.1969525257
3410	0.1969468426
3411	0.1969402548
3412	0.1969337902
3413	0.1969249734
3414	0.1969183829
3415	0.1969104397
3416	0.1969035492
3417	0.1969003178
3418	0.1968925588
3419	0.1968883653
3420	0.1968822365
3421	0.1968780942
3422	0.1968714927
3423	0.1968678545
3424	0.1968631127
3425	0.1968577718
3426	0.1968502449
3427	0.1968429678
3428	0.1968384094
3429	0.196836578
3430	0.196831046
3431	0.1968255407
3432	0.1968199435
3433	0.1968167386
3434	0.1968130629
3435	0.1967987156
3436	0.1967924876
3437	0.1967867574
3438	0.1967804446
3439	0.1967764927
3440	0.196772144
3441	0.1967649751
3442	0.1967572327
3443	0.1967516409
3444	0.1967466845
3445	0.1967391712
3446	0.1967315741
3447	0.1967216398
3448	0.1967178499
3449	0.1967120964
3450	0.196702246
3451	0.1966999197
3452	0.1966932571
3453	0.1966898148
3454	0.1966857504
3455	0.1966817806
3456	0.1966754928
3457	0.1966667551
3458	0.1966596785
3459	0.1966525788
3460	0.1966415233
3461	0.1966370071
3462	0.1966284624
3463	0.1966227695
3464	0.1966098371
3465	0.1966060039
3466	0.1965992896
3467	0.1965907948
3468	0.1965864707
3469	0.1965808077
3470	0.1965793223
3471	0.1965747026
3472	0.196568247
3473	0.1965605436
3474	0.1965536098
3475	0.1965497646
3476	0.1965438304
3477	0.196540086
3478	0.1965354291
3479	0.1965315188
3480	0.1965217624
3481	0.1965158094
3482	0.1965105835
3483	0.1965065526
3484	0.1965005525
3485	0.1964946917
3486	0.196487771
3487	0.1964770464
3488	0.1964745871
3489	0.1964670461
3490	0.196460374
3491	0.1964524063
3492	0.1964437262
3493	0.1964354835
3494	0.1964320732
3495	0.1964291078
3496	0.1964218821
3497	0.1964150651
3498	0.1964125758
3499	0.1964067464
3500	0.1964016786
3501	0.1963954432
3502	0.1963900115
3503	0.1963815872
3504	0.1963761927
3505	0.1963687807
3506	0.1963645772
3507	0.1963569036
3508	0.196350631
3509	0.1963448594
3510	0.1963400372
3511	0.1963337945
3512	0.1963312849
3513	0.1963262275
3514	0.1963204896
3515	0.1963179796
3516	0.1963116232
3517	0.1963076618
3518	0.1963032406
3519	0.1962958271
3520	0.1962919235
3521	0.1962869623
3522	0.1962788272
3523	0.1962730525
3524	0.1962666381
3525	0.1962602757
3526	0.1962557733
3527	0.1962513905
3528	0.1962460303
3529	0.196242639
3530	0.1962349266
3531	0.1962284443
3532	0.1962224176
3533	0.1962153603
3534	0.1962058101
3535	0.1961983291
3536	0.1961920829
3537	0.1961860294
3538	0.196181084
3539	0.1961751986
3540	0.196169649
3541	0.1961635899
3542	0.1961555649
3543	0.1961502395
3544	0.196146552
3545	0.1961414239
3546	0.1961340703
3547	0.1961288606
3548	0.1961208214
3549	0.1961116862
3550	0.1961042469
3551	0.1960962808
3552	0.1960925186
3553	0.1960869067
3554	0.1960816406
3555	0.1960744563
3556	0.1960706079
3557	0.1960670834
3558	0.1960621919
3559	0.196055964
3560	0.1960475739
3561	0.1960423155
3562	0.1960359023
3563	0.1960283784
3564	0.1960248528
3565	0.1960151265
3566	0.1960110096
3567	0.1960079321
3568	0.1960003586
3569	0.1959921575
3570	0.1959833813
3571	0.1959746309
3572	0.1959663343
3573	0.1959570728
3574	0.1959506087
3575	0.1959446567
3576	0.1959421671
3577	0.1959361436
3578	0.1959313667
3579	0.195921879
3580	0.1959130885
3581	0.1959067919
3582	0.1959014285
3583	0.1958980475
3584	0.1958912615
3585	0.1958845971
3586	0.1958795582
3587	0.1958742682
3588	0.1958681687
3589	0.1958590749
3590	0.1958525613
3591	0.1958484818
3592	0.1958415642
3593	0.195835602
3594	0.1958300213
3595	0.1958243884
3596	0.1958188625
3597	0.1958147454
3598	0.1958075902
3599	0.1958037302
3600	0.1957980633
3601	0.195790998
3602	0.1957831972
3603	0.1957729921
3604	0.1957672011
3605	0.1957612694
3606	0.1957571449
3607	0.1957514089
3608	0.1957449832
3609	0.1957374284
3610	0.1957312466
3611	0.1957245084
3612	0.1957199089
3613	0.1957149763
3614	0.1957075014
3615	0.1957047334
3616	0.1956980355
3617	0.1956935609
3618	0.195683645
3619	0.1956805385
3620	0.1956741025
3621	0.1956689146
3622	0.1956589049
3623	0.1956516751
3624	0.1956482057
3625	0.195639276
3626	0.1956369621
3627	0.1956341077
3628	0.1956295549
3629	0.1956272585
3630	0.1956209939
3631	0.1956161631
3632	0.1956121049
3633	0.1956092991
3634	0.1956000585
3635	0.1955958502
3636	0.195589268
3637	0.1955851397
3638	0.1955791118
3639	0.1955736046
3640	0.1955647717
3641	0.1955590382
3642	0.1955544847
3643	0.195550956
3644	0.1955413978
3645	0.1955399385
3646	0.1955371327
3647	0.1955311103
3648	0.1955248811
3649	0.1955194284
3650	0.195515124
3651	0.1955123543
3652	0.1955057639
3653	0.1955033485
3654	0.1954965285
3655	0.195495254
3656	0.1954920113
3657	0.1954848204
3658	0.1954818013
3659	0.1954760389
3660	0.1954725923
3661	0.1954715074
3662	0.1954670604
3663	0.195463599
3664	0.1954593358
3665	0.1954551961
3666	0.1954495165
3667	0.1954467917
3668	0.195440506
3669	0.1954345803
3670	0.1954269633
3671	0.1954178403
3672	0.1954105141
3673	0.1954018854
3674	0.1953984979
3675	0.1953952907
3676	0.1953898669
3677	0.1953865415
3678	0.1953799402
3679	0.195372035
3680	0.1953648759
3681	0.1953605112
3682	0.1953586446
3683	0.1953562872
3684	0.1953505584
3685	0.1953469107
3686	0.1953383003
3687	0.1953331309
3688	0.1953252331
3689	0.1953223325
3690	0.1953131468
3691	0.1953050574
3692	0.1952992333
3693	0.1952945103
3694	0.1952912369
3695	0.1952887499
3696	0.1952847273
3697	0.1952807322
3698	0.1952765171
3699	0.1952715353
3700	0.1952669453
3701	0.1952627837
3702	0.195256979
3703	0.195254992
3704	0.195245947
3705	0.1952420127
3706	0.1952387187
3707	0.1952331919
3708	0.1952282749
3709	0.195223333
3710	0.1952128683
3711	0.1952048967
3712	0.195202287
3713	0.1951964708
3714	0.1951902442
3715	0.1951872183
3716	0.1951762561
3717	0.195171663
3718	0.1951677076
3719	0.1951565503
3720	0.1951491459
3721	0.195142927
3722	0.1951364625
3723	0.1951322759
3724	0.1951260721
3725	0.1951220701
3726	0.1951166165
3727	0.1951133542
3728	0.1951078156
3729	0.1951020993
3730	0.1950961875
3731	0.1950881859
3732	0.1950861273
3733	0.1950811431
3734	0.1950773405
3735	0.1950746829
3736	0.1950710041
3737	0.1950660216
3738	0.1950615131
3739	0.1950557522
3740	0.1950498292
3741	0.1950460898
3742	0.1950399467
3743	0.1950358247
3744	0.1950308548
3745	0.1950256682
3746	0.1950234931
3747	0.1950176048
3748	0.1950141237
3749	0.1950062222
3750	0.1950026666
3751	0.1949964085
3752	0.1949916297
3753	0.1949872006
3754	0.1949835351
3755	0.1949789252
3756	0.1949741139
3757	0.1949660772
3758	0.1949604081
3759	0.1949532339
3760	0.1949483728
3761	0.1949451911
3762	0.1949342415
3763	0.1949269679
3764	0.1949211675
3765	0.1949175993
3766	0.1949103834
3767	0.1949030966
3768	0.1948935194
3769	0.1948894695
3770	0.1948828638
3771	0.1948794731
3772	0.1948738353
3773	0.1948690918
3774	0.1948625055
3775	0.1948605492
3776	0.1948556494
3777	0.1948473635
3778	0.1948417553
3779	0.1948359576
3780	0.1948287726
3781	0.1948248205
3782	0.1948192126
3783	0.1948131696
3784	0.1948089882
3785	0.1948010574
3786	0.1947941123
3787	0.1947885534
3788	0.1947824176
3789	0.194777815
3790	0.1947758548
3791	0.1947690908
3792	0.1947606166
3793	0.1947548596
3794	0.1947448648
3795	0.1947399295
3796	0.1947361784
3797	0.1947300318
3798	0.1947236255
3799	0.1947201314
3800	0.1947121405
3801	0.1947093526
3802	0.1946997114
3803	0.1946961425
3804	0.1946927321
3805	0.1946894144
3806	0.1946850331
3807	0.1946813133
3808	0.1946733662
3809	0.1946655594
3810	0.1946613988
3811	0.194658652
3812	0.1946527493
3813	0.1946473374
3814	0.1946420739
3815	0.1946371047
3816	0.1946332904
3817	0.1946270653
3818	0.1946222018
3819	0.1946158257
3820	0.1946105643
3821	0.1946024424
3822	0.1945989233
3823	0.1945916006
3824	0.1945799558
3825	0.1945770356
3826	0.1945714002
3827	0.1945605308
3828	0.1945535116
3829	0.1945462986
3830	0.1945415467
3831	0.1945383415
3832	0.1945338746
3833	0.1945280863
3834	0.1945244069
3835	0.1945192988
3836	0.1945149328
3837	0.1945103335
3838	0.1945071549
3839	0.194501749
3840	0.1944952091
3841	0.1944900356
3842	0.1944849068
3843	0.1944786862
3844	0.194472707
3845	0.194468308
3846	0.1944618516
3847	0.1944559661
3848	0.1944514513
3849	0.1944439294
3850	0.1944364411
3851	0.1944287228
3852	0.194423838
3853	0.1944158914
3854	0.1944095757
3855	0.1944017877
3856	0.194400315
3857	0.1943971986
3858	0.1943924709
3859	0.1943874607
3860	0.1943789128
3861	0.1943702205
3862	0.194362753
3863	0.194356129
3864	0.1943519203
3865	0.1943452927
3866	0.1943430625
3867	0.1943375357
3868	0.1943309919
3869	0.1943230244
3870	0.1943093469
3871	0.1943067189
3872	0.1943019136
3873	0.1942974352
3874	0.1942922744
3875	0.1942871593
3876	0.1942825037
3877	0.1942754717
3878	0.1942691599
3879	0.1942587986
3880	0.1942521468
3881	0.1942455101
3882	0.1942417768
3883	0.1942337949
3884	0.1942296311
3885	0.1942242627
3886	0.1942197163
3887	0.19421554
3888	0.194206637
3889	0.1942007023
3890	0.1941956315
3891	0.1941875359
3892	0.1941852306
3893	0.1941785008
3894	0.1941727313
3895	0.1941687133
3896	0.1941636017
3897	0.1941552377
3898	0.1941520582
3899	0.1941423443
3900	0.1941329604
3901	0.1941293835
3902	0.1941243301
3903	0.194119075
3904	0.1941131524
3905	0.1941083952
3906	0.1941048274
3907	0.1941010944
3908	0.1940974188
3909	0.1940900651
3910	0.1940848123
3911	0.1940808427
3912	0.1940769049
3913	0.1940696321
3914	0.1940625049
3915	0.1940606235
3916	0.1940567861
3917	0.1940530164
3918	0.1940484987
3919	0.1940429496
3920	0.1940390446
3921	0.1940325097
3922	0.194028084
3923	0.1940255784
3924	0.1940208284
3925	0.1940161261
3926	0.194010089
3927	0.1940065018
3928	0.1939988314
3929	0.1939948099
3930	0.1939875333
3931	0.1939823286
3932	0.193977007
3933	0.1939706294
3934	0.1939664224
3935	0.1939604785
3936	0.1939534544
3937	0.1939486981
3938	0.1939439291
3939	0.1939347288
3940	0.1939297354
3941	0.1939254212
3942	0.1939204845
3943	0.1939157483
3944	0.193911495
3945	0.1939088072
3946	0.1939009223
3947	0.1938928435
3948	0.1938904107
3949	0.1938837199
3950	0.193877791
3951	0.1938743832
3952	0.1938716014
3953	0.1938687354
3954	0.1938667489
3955	0.1938611469
3956	0.1938567985
3957	0.193853611
3958	0.1938476113
3959	0.1938435567
3960	0.1938396116
3961	0.1938334827
3962	0.1938278928
3963	0.1938237872
3964	0.1938163
3965	0.1938116174
3966	0.1938032998
3967	0.193798857
3968	0.1937910436
3969	0.1937875677
3970	0.193780731
3971	0.1937771916
3972	0.1937746256
3973	0.1937670351
3974	0.1937635106
3975	0.1937576508
3976	0.1937516066
3977	0.1937473763
3978	0.1937424741
3979	0.1937360786
3980	0.193730582
3981	0.1937235361
3982	0.193715638
3983	0.1937102732
3984	0.1937066436
3985	0.1936999561
3986	0.1936955652
3987	0.193687723
3988	0.1936817662
3989	0.1936769477
3990	0.1936709584
3991	0.1936666289
3992	0.1936620818
3993	0.1936594167
3994	0.193656073
3995	0.1936518054
3996	0.1936498616
3997	0.1936456806
3998	0.1936416571
3999	0.1936365579
4000	0.1936293643
4001	0.1936229913
4002	0.1936177651
4003	0.1936118785
4004	0.193605969
4005	0.1935979694
4006	0.1935947308
4007	0.1935931544
4008	0.1935876969
4009	0.1935822691
4010	0.1935749971
4011	0.1935658919
4012	0.1935615296
4013	0.1935556648
4014	0.1935517203
4015	0.1935451092
4016	0.1935360822
4017	0.1935282958
4018	0.1935253189
4019	0.1935178982
4020	0.1935107073
4021	0.1935043526
4022	0.1935006594
4023	0.1934932724
4024	0.1934905864
4025	0.1934855843
4026	0.193477972
4027	0.193471146
4028	0.1934670476
4029	0.1934625746
4030	0.1934588904
4031	0.1934538801
4032	0.1934484239
4033	0.1934410922
4034	0.1934347609
4035	0.1934286532
4036	0.1934216816
4037	0.1934188729
4038	0.1934158595
4039	0.1934069407
4040	0.1934014351
4041	0.1933877515
4042	0.1933811228
4043	0.1933776236
4044	0.1933742026
4045	0.193369311
4046	0.1933631423
4047	0.193355331
4048	0.1933511286
4049	0.193345085
4050	0.1933402795
4051	0.193336667
4052	0.1933324326
4053	0.1933266989
4054	0.1933234026
4055	0.1933187872
4056	0.1933104388
4057	0.193306702
4058	0.1932976349
4059	0.1932921232
4060	0.1932875034
4061	0.1932830746
4062	0.1932793436
4063	0.1932741064
4064	0.1932691125
4065	0.1932644396
4066	0.1932601139
4067	0.1932561035
4068	0.1932524319
4069	0.1932494891
4070	0.1932464803
4071	0.1932392762
4072	0.1932351735
4073	0.1932304134
4074	0.1932225831
4075	0.1932181735
4076	0.1932138946
4077	0.1932059429
4078	0.1932018375
4079	0.1931962483
4080	0.1931921829
4081	0.1931863771
4082	0.1931812965
4083	0.1931781343
4084	0.1931729944
4085	0.1931678969
4086	0.1931598576
4087	0.1931568915
4088	0.1931458702
4089	0.1931357758
4090	0.1931315762
4091	0.1931246102
4092	0.1931187844
4093	0.1931144984
4094	0.1931096917
4095	0.1931054856
4096	0.193101669
4097	0.1930961796
4098	0.1930859626
4099	0.1930769573
4100	0.1930731954
4101	0.1930666834
4102	0.1930584857
4103	0.1930535965
4104	0.1930504541
4105	0.1930471331
4106	0.1930407199
4107	0.1930326924
4108	0.1930277315
4109	0.1930228238
4110	0.1930172591
4111	0.1930147302
4112	0.1930096324
4113	0.1930047996
4114	0.1929990816
4115	0.1929911997
4116	0.1929825197
4117	0.1929798169
4118	0.1929742493
4119	0.1929702644
4120	0.19296769
4121	0.1929631709
4122	0.1929590554
4123	0.1929540314
4124	0.1929509113
4125	0.1929455315
4126	0.192943103
4127	0.1929376584
4128	0.1929342284
4129	0.192930169
4130	0.1929254248
4131	0.1929233699
4132	0.1929180122
4133	0.1929116939
4134	0.1929070507
4135	0.192898979
4136	0.1928925262
4137	0.1928883204
4138	0.1928819111
4139	0.1928754087
4140	0.1928711842
4141	0.1928690193
4142	0.1928650479
4143	0.192858637
4144	0.1928533108
4145	0.1928486315
4146	0.192845669
4147	0.1928429322
4148	0.1928392856
4149	0.1928358143
4150	0.1928278008
4151	0.1928235459
4152	0.1928199329
4153	0.1928165387
4154	0.192811389
4155	0.1928088251
4156	0.1928043868
4157	0.1928001181
4158	0.192790756
4159	0.1927845744
4160	0.1927812168
4161	0.1927783596
4162	0.1927753061
4163	0.1927692944
4164	0.1927644556
4165	0.1927597869
4166	0.1927511103
4167	0.1927436121
4168	0.1927392788
4169	0.1927352297
4170	0.1927310008
4171	0.1927268889
4172	0.1927215126
4173	0.1927150624
4174	0.1927093222
4175	0.1927027377
4176	0.1926960922
4177	0.1926932333
4178	0.1926890532
4179	0.1926839368
4180	0.1926787728
4181	0.1926744941
4182	0.1926704231
4183	0.1926652102
4184	0.1926601327
4185	0.1926551297
4186	0.1926510585
4187	0.1926443246
4188	0.1926390093
4189	0.1926358163
4190	0.1926327005
4191	0.1926280837
4192	0.1926245037
4193	0.1926169573
4194	0.1926120799
4195	0.1926049371
4196	0.1925999896
4197	0.1925954096
4198	0.192588496
4199	0.1925853232
4200	0.1925798773
4201	0.1925735109
4202	0.1925674822
4203	0.1925609262
4204	0.1925567265
4205	0.1925503035
4206	0.1925418245
4207	0.1925375463
4208	0.1925307859
4209	0.1925266972
4210	0.1925158839
4211	0.1925112433
4212	0.1925071012
4213	0.1925033743
4214	0.192499875
4215	0.1924946492
4216	0.1924898833
4217	0.1924849935
4218	0.1924826681
4219	0.1924773528
4220	0.1924739441
4221	0.1924699497
4222	0.1924570819
4223	0.1924519629
4224	0.1924457847
4225	0.1924403938
4226	0.1924364759
4227	0.1924343066
4228	0.1924312642
4229	0.1924252
4230	0.1924214162
4231	0.1924168186
4232	0.1924113528
4233	0.1924041422
4234	0.1923988116
4235	0.1923967333
4236	0.1923915759
4237	0.1923870396
4238	0.1923828069
4239	0.1923760692
4240	0.1923735663
4241	0.1923683224
4242	0.1923603728
4243	0.19235394
4244	0.1923485697
4245	0.1923442438
4246	0.1923363496
4247	0.1923318532
4248	0.1923282391
4249	0.1923223532
4250	0.1923183552
4251	0.1923127341
4252	0.192306153
4253	0.1923029607
4254	0.1922990362
4255	0.1922953448
4256	0.1922907436
4257	0.1922846952
4258	0.1922818593
4259	0.192276404
4260	0.1922727995
4261	0.1922706894
4262	0.192265718
4263	0.1922636962
4264	0.1922605873
4265	0.1922564756
4266	0.1922527234
4267	0.192250174
4268	0.1922460053
4269	0.1922404078
4270	0.1922362904
4271	0.1922325604
4272	0.1922270492
4273	0.1922234665
4274	0.1922177827
4275	0.1922087473
4276	0.1922027464
4277	0.1921978091
4278	0.1921901488
4279	0.1921865528
4280	0.1921821676
4281	0.1921749942
4282	0.1921723284
4283	0.1921700717
4284	0.1921660999
4285	0.1921645649
4286	0.1921560503
4287	0.1921480362
4288	0.1921360319
4289	0.1921332505
4290	0.1921304585
4291	0.1921246517
4292	0.1921183692
4293	0.1921114531
4294	0.1921072858
4295	0.192102362
4296	0.1920993058
4297	0.1920913712
4298	0.1920841022
4299	0.1920772708
4300	0.1920706928
4301	0.1920599326
4302	0.1920560953
4303	0.192049305
4304	0.1920439681
4305	0.1920344467
4306	0.1920285784
4307	0.1920219046
4308	0.1920179479
4309	0.1920112243
4310	0.1920066437
4311	0.191996519
4312	0.19199255
4313	0.1919859384
4314	0.1919811211
4315	0.1919775705
4316	0.1919712323
4317	0.1919658671
4318	0.1919612705
4319	0.1919539781
4320	0.1919505959
4321	0.1919462583
4322	0.191943033
4323	0.1919393904
4324	0.1919358233
4325	0.1919299468
4326	0.1919221174
4327	0.1919159263
4328	0.1919121457
4329	0.1919077869
4330	0.1919040949
4331	0.1918952784
4332	0.1918874085
4333	0.1918806639
4334	0.1918772513
4335	0.1918688139
4336	0.1918647058
4337	0.191857589
4338	0.1918523796
4339	0.1918485198
